id,title,releaseDate,seasonCount,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,created_by,production_companies,director,writer,top_cast
1000366240,The Offer,2022-04-28,1.0,TV-MA,"Biography,Crime,Drama","The limited series dramatizes producer Albert S. Ruddy's (Miles Teller) experience while making Francis Ford Coppola's ""The Godfather.""",60.0,The Greatest Movie Almost Never Made.,48.0,28,Mixed or average,82,56,Universal acclaim,Michael Tolkin,"Black mass,DxD Films,Paramount Television Studios,Paramount Television,The White Mountain Company,Paramount+,Cosmote Series,Paramount+,Paramount+,Paramount+,Paramount+,Paramount+,Pluto TV,SkyShowtime,Mavericks VFX,Outpost VFX",,"Leslie Greif,Michael Tolkin,Albert S. Ruddy,Nikki Toscano","Miles Teller,Matthew Goode,Dan Fogler,Burn Gorman,Colin Hanks,Giovanni Ribisi,Juno Temple,Jake Cannavale,Lou Ferrigno,Josh Zuckerman,Anthony Ippolito,Meredith Garretson,Patrick Gallo,Joseph Russo,Anthony Skordi,Eric Balfour,Paul McCrane,Annie Funke,James Madio,T.J. Thyne"
1000350853,Stitchers,2015-06-02,3.0,TV-14,"Crime,Drama,Sci-Fi",Covert operative Kirsten (Emma Ishta) works with neuroscientist Cameron (Kyle Harris) to be integrated (stitched) into the minds of recently deceased to use their memories to investigate crimes.,60.0,Memories never die,48.0,10,Mixed or average,75,91,Generally favorable,Jeff Schechter,"Prodco,Disney-ABC Domestic Television,ABC Family,Freeform,Disney+,DiziMax,Walt Disney Television",,Jeff Schechter,"Emma Ishta,Kyle Harris,Ritesh Rajan,Salli Richardson-Whitfield,Allison Scagliotti,Damon Dayoub,Sola Bamis,Ross Kurt Le,Cameron Britton,Chelsea Vincent,Sarah Davenport,Kaylee Quinn,Willem Miller,Jack Turner,Hugo Armstrong,Ronobir Lahiri,Anna Akana,Jasmin Savoy Brown,Oded Fehr,C. Thomas Howell"
1000300902,The Tonight Show with Jay Leno,1992-05-25,23.0,TV-14,"Comedy,Music,Talk-Show","Jay Leno follows in the footsteps of legendary NBC late-night hosts Steve Allen, Jack Paar and Johnny Carson. Leno has created his own unique late-night style with a combination of humor, talk and entertainment each night at 11:35 p.m. ET - the wee hours when viewers want to wind down with a few laughs before drifting off to dreamland. Considered by many to be a ""variety"" show, ""The Tonight Show with Jay Leno"" features a nightly monologue and news-making guests, as well as ongoing comedy segments including ""Headlines,"" ""Tonight Show Side Show,"" ""Jaywalking,"" and ""Battle of Jaywalking All-Stars."" The result is a unique look at today's pop culture. Honored for Emmy Awards in 1995 and 1996, ""The Tonight Show"" was also voted by readers of ""TV Guide"" readers as 'Favorite Late Night Show' in 1999 and 2000. Other notable achievements include: Leno's exclusive interview with Senator John Glenn and the astronauts aboard the Space Shuttle Discovery; a pay-per-view wrestling match between Leno and Hulk Hogan; ""The Tonight Show Unplugged"" in response to California's recent power crisis; a sum of $360,200 raised for The Twin Towers Fund from auctioning Leno's celebrity-signed motorcycle; and a special 2001 Thanksgiving show broadcast live on Armed Forces Radio and Television Services to entertain U.S. military personnel worldwide. In addition, the program continued to make history in April 1999 when it became the first television series to be broadcast nightly in HDTV (high-definition television). The program has also proven to be a barometer of political clout. In 2000, the ""Los Angeles Times"" noted that ""The road to the White House apparently leads through Burbank,"" as each presidential candidate -- Al Gore, George W. Bush, Bill Bradley and John McCain – appeared to demonstrate their relaxed, good-humored side during the presidential elections. Many of the world's most popular celebrities, musical guests and newsworthy names have recently appeared on ""The Tonight Show with Jay Leno"" including: Tom Cruise, Robert De Niro, Denzel Washington, Nicole Kidman, Billy Crystal, Brad Pitt, Kevin Spacey, Sharon Stone, supermodel Heidi Klum, Harrison Ford, Ben Affleck, Vice President Dick Cheney, Mrs. Laura Bush, Gwyneth Paltrow, Shaquille O'Neal, Elton John, Britney Spears, Backstreet Boys, Sheryl Crow, Enrique Iglesias, Mel Gibson, 'N Sync, Jennifer Aniston, Jerry Seinfeld, Tom Hanks and John Travolta. In addition to the star-power, the ""Tonight Show"" production team searches for the most interesting ""civilian"" guests such as kid inventors and individuals with quirky talents and funny stories. Guitarist Kevin Eubanks is the show's bandleader. Debbie Vickers is the executive producer. ""The Tonight Show with Jay Leno"" is from Big Dog Productions in association with NBC Studios.

The show has its finale in May 29, 2009 before it was taken over by Conan O'Brien for 7 months. After a brief network drama, the show is now returned to Jay Leno, who hosted the Jay Leno Show in primetime for 5 months.",62.0,,48.0,9,Mixed or average,36,38,Generally unfavorable,,"Big Dog Productions,Nelson Page Entertainment,Nerd Corps Productions V.1 Inc.,NBC Studios,NBC Universal Television,Universal Media Studios (UMS),Universal Television,National Broadcasting Company (NBC),Antena 3,CNBC Europe,Chum Television","Anthony Caleca,Ellen Brown","Anthony Caleca,Joe Medeiros,Wayne Kline,Jack Coen,Mike Colasuonno,Brad Dickson,Beth Sherman,Alan Wenkus,Michael Jann,Dave Rygalski,Jon Macks,Larry Jacobson,Andrew McElfresh,John Romeo","Jay Leno,Kevin Eubanks,Edd Hall,John Melendez,Wally Wingert,Rickey Minor,Branford Marsalis Quartet,Branford Marsalis,Robert Covarrubias,Adam Smith,Shannon Ratigan,Julie Scardina,Nina Bergman,Ross Mathews,Terry Bradshaw,Marvin 'Smitty' Smith,Jim Norton,Bill Maher,Mike Kimmel,Dennis Miller"
1000358938,Happy Together,2018-10-01,1.0,TV-PG,Comedy,"Jake (Damon Wayans Jr.) and Claire (Amber Stevens West) lives are changed when Jake's client, a 20-something You-Tube-celebrity-turned-pop-star named Cooper (Felix Mallard) moves in with them to avoid the paparazzi in this comedy from Austen Earl and Tim McAuliffe.",30.0,Nothing Rocks Your Life Like Living With a Rock Star,48.0,9,Mixed or average,56,24,Mixed or average,"Austen Earl,Tim McAuliffe","Fulwell 73,3 Arts Entertainment,The Gary Breakfast,Page Entertainment,CBS Television Studios,CBS","Andy Ackerman,Phill Lewis","Austen Earl,Tim McAuliffe,Naomi Iwamoto,Rebecca Kohler,Darrin Rose,Amina Munir","Damon Wayans Jr.,Amber Stevens West,Stephnie Weir,Victor Williams,Felix Mallard,Chris Parnell,Winston James Francis,Jessica Kozak,Bubba Ganter,Betsy Sodaro,Mary Mouser,Jon Daly,Anders Holm,Ben Simmons,Liz Cackowski,Peyton List,Katherine McNamara,Damon Wayans,Sam Lloyd,Steve-O"
1000302573,Oprah's Big Give,2008-03-02,2.0,,Reality-TV,"Millions of dollars will be spent as the contestants thrive to find the best way to give back to people while facing twists each week to test their will power and wits. The stakes will raise as the show goes on until finally one person is crowned ""The Biggest Giver,"" in this new heartwarming reality series from Oprah's Harpo Productions. ",,,48.0,19,Mixed or average,0,1,,,"Harpo Productions,Profiles Television Productions,American Broadcasting Company (ABC),Viasat3",Tony Croll,Oprah Winfrey,"Oprah Winfrey,Tony Gonzalez,Jamie Oliver,Nate Berkus,Malaak Compton,Brandi Milloy,Cameron Johnson,Stephen Paletta,Rachael L. Hollingsworth,Olusegun 'Sheg' Aranmolate,Kim Prentiss,Eric Klein,Carlana Stone,Angelo Adams,Danica Patrick,Marlene Snipes,Jennifer Aniston,John Travolta,Jada Pinkett Smith,Tony Hawk"
1000301620,Night Stalker,2005-09-29,1.0,TV-PG,"Crime,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller","Crime reporter Carl Kolchak is partnered with Perri Reed at The Beacon, a Los Angeles newspaper. Together they investigate a string of strange murders...all of which may be related to the death of Kolchak's wife 18 months earlier in a similarly bizarre manner. A murder that the FBI consider Kolchak the primary suspect. 

As of 5/17/05, ABC has announced that the remake of the 1970s cult series Kolchak: The Night Stalker which starred Darren McGavin, is part of their fall schedule. The project, which is set up at Touchstone Television, is the result of Spotnitz's overall deal at the studio. ""Stalker"" revolves around a hardboiled journalist, Carl Kolchak, and his investigations into freakish occurrences.",60.0,What if everything you feared was real?,48.0,23,Mixed or average,0,2,,,"Big Light Productions,Touchstone Television,American Broadcasting Company (ABC),Buena Vista Television,AXN,Bravo Television,Buena Vista Home Entertainment,CTV Television Network,Sci Fi,The Sci-Fi Channel,Entity FX,W.M. Creations,yU+Co.","Daniel Sackheim,Rob Bowman","Frank Spotnitz,Jeffrey Grant Rice,William Schmidt,Vince Gilligan","Stuart Townsend,Gabrielle Union,Eric Jungmann,Cotter Smith,Eugene Byrd,John Pyper-Ferguson,Esther K. Chae,Charles Rahi Chun,Susan Misner,Loreni Delgado,Regi Davis,Steve Saucedo,Tony Swift,Kevin 'Repo' Thomas,Tony Todd,Michael O'Keefe,Tony Curran,Yancey Arias,Sarah Lafleur,Stacy Edwards"
1000351593,Blood & Oil,2015-09-27,1.0,TV-PG,"Crime,Drama,Romance",The oil boom in North Dakota draws Billy (Chace Crawford) and Cody Lefever (Rebecca Rittenhouse) to North Dakota where they cross paths with wealthy businessman Hap Briggs (Don Johnson).,42.0,Sometimes you have to play dirty to get filthy rich.,48.0,24,Mixed or average,67,43,Generally favorable,"Rodes Fishburne,Josh Pate","Flame Ventures,ABC Signature,American Broadcasting Company (ABC),Disney+,MFX",,"Rodes Fishburne,Josh Pate,Nicholas Schutt,David Renaud,Dana Ledoux Miller","Don Johnson,Chace Crawford,Rebecca Rittenhouse,Scott Michael Foster,Amber Valletta,India de Beaufort,Delroy Lindo,Adan Canto,Miranda Rae Mayo,Paul Rae,Kami Christiansen,Barry Corbin,Peyton List,Yaani King Mondschein,Keston John,Tara Karsian,Ashlyn Brooke Anderson,Michael McQuain,Lolita Davidovich,Max Arciniega"
1000351270,Containment,2016-04-19,1.0,TV-14,Drama,"Based on a Belgian series, an epidemic in Atlanta forces a large quarantine that separates love ones from each other. ",60.0,Trust no one.,48.0,20,Mixed or average,61,70,Generally favorable,,"Eyeworks,My So-Called Company,Warner Bros. Television,The CW Network (The CW),DiziMax",Charles Beeson,"Julie Plec,Carl Joos,Elizabeth Peterson,Chris Ord,Marguerite MacIntyre,Michael Jones-Morales","David Gyasi,Christina Moses,Chris Wood,Claudia Black,George Young,Hanna Mangan Lawrence,Trevor St. John,Kristen Gutoskie,Zachary Unger,Nadine Lewington,Demetrius Bridges,Donielle T. Hansley Jr.,Shawn Parsons,Charles Black,Yohance Myles,Jimmy Gonzales,Sandra Ellis Lafferty,Gregory Alan Williams,Scott Parks,Mykel Shannon Jenkins"
1000368011,Pulse (2025),2025-04-03,1.0,TV-MA,Drama,The staff at Miami's Maguire Medical Center juggle fallout from the relationship between third-year resident Dr. Danny Simms (Willa Fitzgerald) and Chief Resident Dr. Xander Phillips (Colin Woodell) just as a hurricane forces the hospital int lockdown in the medical drama from Zoe Robyn.,45.0,Life can change in a heartbeat.,48.0,13,Mixed or average,51,19,Mixed or average,Zoe Robyn,"Genre Arts,Letter Zed,Busy B Entertainment,Netflix Studios,Netflix,El Ranchito,Ingenuity Studios,Monsters Aliens Robots Zombies","Sarah Boyd,Carlton Cuse,Wendey Stanzler","Zoe Robyn,Carlton Cuse","Willa Fitzgerald,Colin Woodell,Jack Bannon,Jessie T. Usher,Jessy Yates,Chelsea Muirhead,Arturo Del Puerto,Justina Machado,Daniela Nieves,Santiago Segura,Nestor Carbonell,Jessica Rothe,Ash Santos,Sophia Torres,Brenda Arteaga-Walsh,Kathryn Smith-McGlynn,Charlayne Woodard,Tyler Laracca,Michael William Freeman,David Walton"
1000340878,Red Widow,2013-02-17,1.0,TV-PG,"Crime,Drama,Thriller","Based on the Dutch series Penoza, Marta Walraven (Radha Mitchell) discovers she must continue her murdered husband's illegal business activities if she wants to protect their three children from organized crime.",60.0,No time to mourn.,48.0,24,Mixed or average,69,41,Generally favorable,Pieter Bart Korthuis,"Tall Girls Productions,Endemol,ABC Signature,American Broadcasting Company (ABC),AXN,Disney-ABC Domestic Television,Nelonen","Terry McDonough,Alex Zakrzewski,J. Miller Tobin,Romeo Tirone","Melissa Rosenberg,Pieter Bart Korthuis,Ryan Farley,Micah Schraft,Jameal Turner,Dana Baratta,Elizabeth Benjamin,Chris Black","Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,Luke Goss,Suleka Mathew,Erin Moriarty,Jaime Ray Newman,Jakob Salvati,Lee Tergesen,Wil Traval,Rade Serbedzija,Goran Visnjic,Camille Sullivan,Erin Cahill,Natalija Nogulich,Pedro Pascal,Vince Nappo,Fernanda Andrade,Edi Gathegi,Ken Pogue"
1000301990,Deal or No Deal,2005-12-19,6.0,TV-PG,"Family,Game-Show",NBC brings the high stakes international hit game show Deal or No Deal to American audiences. Actor-comedian Howie Mandel hosts the exciting game of odds and chance.,120.0,,48.0,11,Mixed or average,57,21,Mixed or average,,"Endemol Entertainment,Lock and Key Productions,National Broadcasting Company (NBC),CNBC,Global,National Broadcasting Company (NBC)",Richard Dipirro,,"Howie Mandel,Patricia Kara,Megan Abrigo,Sara Bronson,Lindsay Clubine,Tameka Jacobs,Marisa Petroro,Alike Boggan,Claudia Jordan,Anya Monzikova,Lisa Gleave,Aubrie Lemon,Jenelle Moreno,Katie Cleary,Pilar M. Lastra,Leyla Milani,Mylinda Tov,Stacey Gardner,Ursula Mayes,Jill Manas"
1000303745,Late Night with Jimmy Fallon,2009-03-02,7.0,TV-14,"Comedy,Music,Talk-Show",Saturday Night Live veteran Jimmy Fallon takes the Late Night reins from Conan O'Brien when O'Brien succeeds Jay Leno as new host of The Tonight Show in 2009.,60.0,,48.0,26,Mixed or average,66,52,Generally favorable,,"Broadway Video,Universal Media Studios (UMS),Esquire Network,National Broadcasting Company (NBC)","Dave Diomedi,Dan Opsal","Jon Rineman,Patrick Borelli,Mike DiCenzo,Jimmy Fallon,Amy Ozols,Gavin Purcell,Jeremy Bronson,A.D. Miles,Gerard Bradford,Bashir Salahuddin,Diallo Riddle,Michael Shoemaker,Michael Blieden,Justin Shanes,Morgan Murphy","Jimmy Fallon,The Roots,Steve Higgins,Bashir Salahuddin,Questlove,A.D. Miles,Tariq Trotter,James Poyser,Annie Hall,Mike DiCenzo,Jeff Musial,Kirk Douglas,Dion Flynn,Benjamin Apple,James 'Kamal' Gray,Brian Williams,Joshua Topolsky,Owen Biddle,John Haskell,Fred Armisen"
1000339830,Animal Practice,2012,1.0,TV-PG,Comedy,"Dr. George Coleman (Justin Kirk), Dr. Kim Yamamoto (Booby Lee), and Dr. Doug Jackson (Tyler Labine) are some of the eccentric veterinarians who work at Dorothy Crane's (JoAnna Garcia Swisher) Animal Hospital.",22.0,It's quite an operation.,48.0,27,Mixed or average,33,43,Generally unfavorable,,"Universal Television,American Work,National Broadcasting Company (NBC),TV2,Viasat3",,"Brian Gatewood,Alessandro Tanaka,Trey Kollmer,John Blickstead","Justin Kirk,JoAnna Garcia Swisher,Bobby Lee,Kym Whitley,Betsy Sodaro,Tyler Labine,Crystal the Monkey,Trevor Hammonds,Samantha Larsen,Danielle Riffenburgh,Jodie Mann,June Diane Raphael,Brian Huskey,Desiree Perry,Annie Potts,Paul Rust,Peter Allen Vogt,Robin Larsen,Robin Larsen,Adam Goldberg"
1000302125,Men in Trees,2006-09-12,2.0,,"Comedy,Drama,Romance","After breaking off her engagement when she learns of her fiance's infidelity, Marin Frist, a relationship expert, finds herself living in Elmo, Alaska, surrounded by men and attracted to one in particular. She now has to forget everything she has learned about men and gain new knowledge about love and relationships.

Men in Trees stars Anne Heche as Marin Frist, Abraham Benrubi as Ben Thomasson, Emily Bergl as Annie O'Donnell, Seana Kofoed as Jane, Suleka Mathew as Sara Jackson, Derek Richardson as Patrick Bachelor, Cynthia Stevenson as Celia Bachelor, Sarah Strange as Theresa, Lauren Tom as Mai Washington, James Tupper as Jack Slattery, and John Amos as Buzz Washington.

The creator and executive producer is Jenny Bicks. The series is filmed in Vancouver, Canada, and is from Perkins Street Productions and NS Pictures, Inc. in association with Warner Bros. Television.",45.0,,48.0,48,Mixed or average,0,2,,,"Men In Trees Films,NS Pictures,Perkins Street Productions,Tree Line Film,Warner Bros. Television,American Broadcasting Company (ABC),CTV Television Network,LivingTV,Virgin 1,Viasat3,Disney Channel,FOXlife,Kanal 2,Life Network,Net5,Warner Home Video",,"Jenny Bicks,Cara DiPaolo,Padma Atluri,Michael Kramer","Anne Heche,Abraham Benrubi,Emily Bergl,Derek Richardson,Sarah Strange,James Tupper,Timothy Webber,Suleka Mathew,Cynthia Stevenson,John Amos,Lauren Tom,Seana Kofoed,Ty Olsson,Scott Elrod,Justine Bateman,Currie Graham,Nicholas Lea,Mario Cantone,Adrian Glynn McMorran,Kelli Williams"
1000367114,Depp v. Heard,2023-05-21,1.0,TV-MA,"Documentary,Crime","The three-part docuseries directed by Emma Cooper features the testimony of Johnny Depp and Amber Heard side-by-side along with footage of social media and livestreamed commentary.

[Premiered originally in the UK on Channel 4 on 21 May 2023 and in the US on Netflix on 16 Aug 2023]",49.0,,48.0,10,Mixed or average,38,28,Generally unfavorable,,"Bitachon365,Empress Films,Netflix,Channel 4 Television Corporation,Channel 4,Channel 4 Television Corporation,Channel 4 Television,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix",Emma Cooper,,"Nick Viall,Johnny Depp,Amber Heard,Melissa Melottey,Wayne F. Dennison,Tisha Morris"
1000367595,The Spiderwick Chronicles,2024-04-19,1.0,TV-PG,"Action,Adventure,Drama,Family,Fantasy,Thriller","The Grace family move to their ancestral home, where they discover a secret world full of magical creatures they must protect from an Ogre (Christian Slater) in this adaptation of the children's book series of the same name by Tony DiTerlizzi and Holly Black.",,The greatest power of all is family.,48.0,7,Mixed or average,23,16,Generally unfavorable,,"20th Century Fox Television,20th Television,Gotham Group,Lightbulb Farm,Nickelodeon Productions,Paramount Television Studios,Paramount Television,Peacemaker Filmworks,Roku,Roku Television,Roku,The Roku Channel,Ingenuity Studios,The Embassy,Tippett Studio","Kat Coiro,Aron Eli Coleite","Aron Eli Coleite,Jasmyne Peck,Tony DiTerlizzi,Holly Black,Jenn Kao","Lyon Daniels,Joy Bryant,Noah Cottrell,Mychala Lee,Jack Dylan Grazer,Christian Slater,Alyvia Alyn Lind,Hunter Dillon,Momona Tamada,Mellany Barros,Charlayne Woodard,Aria Mia Loberti,Dylan Bruce,Albert Jones,Keith Arbuthnot,Dylan Colton,Rhys Coiro,Patty Guggenheim,Jed Rees,Newsha Richards"
